
 Lista de Imóveis da Caixa;;Data de geração:;24/03/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8787709132780 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA PROJETADA 1, N. 115, Apto 403, BL 02 ;51.393,49;111.000,00;53.70;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709132780
 8787710286558 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;ESTRADA DE SANTA EUGENIA, N. 2400, Apto 104, BL 10 ;50.930,48;110.000,00;53.70;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710286558
 8787710781320 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;ESTRADA DE SANTA EUGENIA, N. 2400, Apto 303, BL 12 ;50.467,48;109.000,00;53.70;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710781320
 8787711427627 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;ESTRADA DE SANTA EUGENIA, N. 2800, Apto 407, BL 04 ;50.930,48;110.000,00;53.70;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711427627
 8555525215444 ;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA BRAS CUBAS, N. 380, Apto 411, BL 03 ;49.541,47;107.000,00;53.70;Não;Apartamento, 0.00 de área total, 43.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525215444
 8555536593720 ;RJ ;RIO DE JANEIRO ;AGUA SANTA ;RUA PROJETADA A, N. 80, Apto 106, BL 3 ;56.673,92;122.000,00;53.55;Não;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536593720
 8787704772349 ;RJ ;RIO DE JANEIRO ;ANCHIETA ;AVENIDA CHRISOSTOMO PIMENTEL OLIVEIRA, N. 1689, Apto 502, BL 04 ;55.280,30;119.000,00;53.55;Não;Apartamento, 0.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704772349
 8787705811941 ;RJ ;RIO DE JANEIRO ;ANCHIETA ;AVENIDA CHRISOSTOMO PIMENTEL DE OLIVEIRA, N. 1689, Apto 103, BL 9 ;53.886,68;116.000,00;53.55;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705811941
 8787706314089 ;RJ ;RIO DE JANEIRO ;ANCHIETA ;AVENIDA CHRISOSTOMO PIMENTEL OLIVEIRA, N. 1689, Apto 403, BL 08 ;56.673,92;122.000,00;53.55;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706314089
 8555524595898 ;RJ ;RIO DE JANEIRO ;INHOAIBA ;RUA GENTIL DE OURO, N. 615, Apto 110, BL 1 ;53.422,14;115.000,00;53.55;Não;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524595898
 8787707547206 ;RJ ;RIO DE JANEIRO ;GUARATIBA ;ESTRADA CABUCU DE BAIXO, N. 450, Apto 505, BLOCO 3 ;55.837,75;120.200,00;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707547206
 8555524605893 ;RJ ;RIO DE JANEIRO ;COSMOS ;AVENIDA CESARIO DE MELO, N. 9077, Apto 401, BL 01 ;54.351,22;117.000,00;53.55;Não;Apartamento, 0.00 de área total, 43.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524605893
 8787704549470 ;RJ ;RIO DE JANEIRO ;COSMOS ;RUA DAS AMOREIRAS, N. 248, Apto 501, BL 07 ;58.067,54;125.000,00;53.55;Não;Apartamento, 0.00 de área total, 41.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704549470
 8787712864605 ;RJ ;RIO DE JANEIRO ;SANTISSIMO ;RUA GUANDU MIRIM, N. 1129, Apto 104, BL 11 ;54.351,22;117.000,00;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712864605
 8787713744689 ;RJ ;RIO DE JANEIRO ;SANTISSIMO ;RUA GUANDU MIRIM, N. 1129, Apto 301, BL 11 ;54.351,22;117.000,00;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713744689
 8555534406540 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA FRANCISCO BELISARIO, N. 370, Apto 503, BL 04 ;53.422,14;115.000,00;53.55;Não;Apartamento, 0.00 de área total, 43.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534406540
 8787700877189 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;ESTRADA DE SANTA EUGENIA, N. 3300, Apto 404, BL 04, LT 02, PAL 48732 ;55.744,84;120.000,00;53.55;Não;Apartamento, 0.00 de área total, 44.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700877189
 8787702752766 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA DOS JESUITAS, N. 551, Apto 104, BL 07 ;53.422,14;115.000,00;53.55;Não;Apartamento, 0.00 de área total, 41.45 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702752766
 8787707134335 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;ESTRADA SANTA EUGENIA, N. 2000, Apto 207, BL 8 ;57.484,32;123.744,52;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707134335
 8787707789501 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;ESTRADA DA PEDRA, N. 2243, Apto 407, BL 02 ;57.915,50;124.672,71;53.55;Não;Apartamento, 0.00 de área total, 41.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707789501
 8787707854125 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA APORUNA, N. 55, Apto 111, BL 01, LT 01, PAL 49359 ;55.744,84;120.000,00;53.55;Não;Apartamento, 0.00 de área total, 41.07 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707854125
 8787708023588 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA COMPOSITOR TUNAI, N. 115, Apto 104, BL 3 ;54.815,76;118.000,00;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708023588
 8787708031637 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;ESTRADA SANTA EUGENIA, N. 2000, Apto 408, BL 11 ;56.596,72;121.833,80;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708031637
 8787708085702 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA PROJETADA 1, N. 115, Apto 504, BL 02 ;54.211,86;116.700,00;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708085702
 8787709222711 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;ESTRADA SANTA EUGENIA, N. 2400, Apto 504, BL 10 ;58.067,54;125.000,00;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709222711
 8787709793751 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA PROJETADA 1, N. 115, Apto 107, BL 10 ;57.138,47;123.000,00;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709793751
 8787710228310 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA PROJETADA 1, N. 115, Apto 302, BL 12 ;52.957,60;114.000,00;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710228310
 8787710403260 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;ESTRADA SANTA EUGENIA, N. 2400, Apto 507, BL 02 ;55.744,84;120.000,00;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710403260
 8787710782296 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA IBIRAREMA, N. 118, Apto 101, BL 11 ;54.111,45;116.483,84;53.55;Não;Apartamento, 0.00 de área total, 43.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710782296
 8787711827676 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;ESTRADA DE SANTA EUGENIA, N. 2800, Apto 103, BL 06 ;52.957,60;114.000,00;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711827676
 8787712032995 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;ESTRADA DE SANTA EUGENIA, N. 2800, Apto 504, BL 8 ;56.673,92;122.000,00;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712032995
 8787712290374 ;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;ESTRADA DE SANTA EUGENIA, N. 2800, Apto 503, BL 1 ;56.673,92;122.000,00;53.55;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712290374
 8555535177740 ;RJ ;RIO DE JANEIRO ;PACIENCIA ;ESTRADA DA PACIENCIA, N. 655, Apto 504, BL 03 LT 02 PAL 47573 ;56.252,06;121.091,87;53.55;Não;Apartamento, 0.00 de área total, 45.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535177740
 8444408150042 ;RJ ;RIO DE JANEIRO ;FREGUESIA (ILHA DO GOVERNADOR) ;RUA JOAO TELES DE MENEZES, N. 142, Apto 102, FDS ;54.555,70;117.000,00;53.38;Não;Apartamento, 0.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408150042
 8444402169167 ;RJ ;RIO DE JANEIRO ;PILARES ;AVENIDA JOAO RIBEIRO, N. 385, Apto 204, EDIFICIO FERRARO ;55.488,28;119.000,00;53.38;Não;Apartamento, 0.00 de área total, 39.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402169167
 1444407953909 ;RJ ;RIO DE JANEIRO ;FREGUESIA JACAREPAGU ;RUA ASSIS REPUBLICANO, N. 195, TERRENO ;376.955,70;807.000,00;53.29;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 1811.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407953909
 1444405687420 ;RJ ;RIO DE JANEIRO ;CASCADURA ;RUA RUA NERVAL DE GOUVEIA, N. 353, Apto 107, BL 02 ;118.645,28;254.000,00;53.29;Sim;Apartamento, 0.00 de área total, 91.00 de área privativa, 0.00 de área do terreno,  1 qto(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405687420
 1444411190361 ;RJ ;RIO DE JANEIRO ;VAZ LOBO ;RUA RUA LIMA DRUMOND, N. 77, Apto 304, 304, ;112.105,78;240.000,00;53.29;Sim;Apartamento, 92.00 de área total, 92.00 de área privativa, 550.00 de área do terreno,  2 qto(s), WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411190361
 8555539165118 ;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA BRAS CUBAS, N. 435, Apto 504, BL 03 ;56.138,73;120.000,00;53.22;Não;Apartamento, 0.00 de área total, 43.38 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539165118
 8444414237537 ;RJ ;RIO DE JANEIRO ;COELHO NETO ;AVENIDA PREFEITO SA LESSA, N. 471, Apto 107, Ed. Beira Rio ;41.879,10;89.500,00;53.21;Não;Apartamento, 0.00 de área total, 38.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414237537
 8444410647536 ;RJ ;RIO DE JANEIRO ;SENADOR CAMARA ;RUA ALBINO PAIVA, N. 595, Apto 103 ;45.388,52;97.000,00;53.21;Não;Apartamento, 31.68 de área total, 31.68 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410647536
 8444423459610 ;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA  DO TAQUARAL, N. 100, Apto 102, BL - 02 ;58.996,34;126.000,00;53.18;Não;Apartamento, 45.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423459610
 8444405656964 ;RJ ;RIO DE JANEIRO ;COELHO NETO ;RUA OUSELEY, N. 797, Apto 104 ;63.678,59;136.000,00;53.18;Não;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405656964
 8444423287070 ;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA IGUABA GRANDE, N. 167, Apto 802, BL 05 ;59.876,60;127.880,00;53.18;Não;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423287070
 8444403575100 ;RJ ;RIO DE JANEIRO ;PARADA DE LUCAS ;RUA MINISTRO PINTO DA LUZ, N. 75, Apto 401, BL 03 QD G ;59.334,05;126.721,26;53.18;Não;Apartamento, 38.00 de área total, 38.00 de área privativa, 493.23 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403575100
 8444407587021 ;RJ ;RIO DE JANEIRO ;PENHA CIRCULAR ;RUA RUA CRATO, N. 51, Apto 505, BLOCO 8 ;60.822,42;129.900,00;53.18;Não;Apartamento, 50.00 de área total, 50.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407587021
 8787709241031 ;RJ ;RIO DE JANEIRO ;CAMPO GRANDE ; RUA PROJETA 1, N. 91, Apto 508, BL 06 ;70.255,56;150.000,00;53.17;Não;Apartamento, 0.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709241031
 8444424784883 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA OSVALDO ORICO, N. 63, Apto 207, BLOCO 01 ;45.529,11;97.000,00;53.07;Não;Apartamento, 0.00 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424784883
 8444429095407 ;RJ ;RIO DE JANEIRO ;PENHA ;AVENIDA BRASIL, N. 12055, Apto 203, BL 1 ;41.774,14;89.000,00;53.07;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429095407
 8787708185553 ;RJ ;RIO DE JANEIRO ;CAMPO GRANDE ;RUA VICENTE FRANCISCO DOS SANTOS, N. 1956, Apto 503, BL 02 ;63.406,03;135.000,00;53.04;Não;Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708185553
 8787708246200 ;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO GUANDU DO SENA, N. 1430, Apto 503, BL 6 ;60.587,99;129.000,00;53.04;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708246200
 8787703986043 ;RJ ;RIO DE JANEIRO ;ANCHIETA ;AVENIDA CHRISOSTOMO PIMENTEL OLIVEIRA, N. 1631, Apto 102, BL 8 ;64.144,47;136.572,23;53.04;Não;Apartamento, 0.00 de área total, 43.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703986043
 8787704092488 ;RJ ;RIO DE JANEIRO ;ANCHIETA ;AVENIDA CHRISOSTOMO PIMENTEL OLIVEIRA, N. 1631, Apto 306, BLOCO 05 ;64.345,39;137.000,00;53.04;Não;Apartamento, 0.00 de área total, 41.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704092488
 8787706048788 ;RJ ;RIO DE JANEIRO ;ANCHIETA ;AVENIDA CHRISOSTOMO PIMENTEL OLIVEIRA, N. 1689, Apto 101, BL 15 ;61.057,66;130.000,00;53.04;Não;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706048788
 8787706287197 ;RJ ;RIO DE JANEIRO ;ANCHIETA ;AVENIDA CHRISOSTOMO PIMENTEL DE OLIVEIRA, N. 1689, Apto 304, BL 08 ;64.345,39;137.000,00;53.04;Não;Apartamento, 0.00 de área total, 0.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706287197
 8555527987100 ;RJ ;RIO DE JANEIRO ;HONORIO GURGEL ;ESTRADA JOAO PAULO, N. 260, Apto 503, BL 2 ;65.011,92;138.419,15;53.04;Não;Apartamento, 0.00 de área total, 46.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527987100
 8555532190850 ;RJ ;RIO DE JANEIRO ;HONORIO GURGEL ;ESTRADA JOAO PAULO, N. 745, Apto 508, BL 2 ;58.841,20;125.280,86;53.04;Não;Apartamento, 0.00 de área total, 44.94 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555532190850
 8555516813210 ;RJ ;RIO DE JANEIRO ;INHOAIBA ;RUA GENTIL DE OURO, N. 615, Apto 410, BL 04 ;61.057,66;130.000,00;53.04;Não;Apartamento, 0.00 de área total, 49.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555516813210
 8555519912406 ;RJ ;RIO DE JANEIRO ;INHOAIBA ;RUA GENTIL DE OURO, N. 615, Apto 308, BL 5 ;62.936,37;134.000,00;53.04;Não;Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519912406
 8787708915829 ;RJ ;RIO DE JANEIRO ;GUARATIBA ;ESTRADA CABUCU DE BAIXO, N. 450, Apto 406, BL 09, LOTE 01 ;61.527,34;131.000,00;53.04;Não;Apartamento, 0.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708915829
 8787711057048 ;RJ ;RIO DE JANEIRO ;GUARATIBA ;ESTRADA CABUCU DE BAIXO, N. 490, Apto 501, BL 7 ;61.509,89;130.962,84;53.04;Não;Apartamento, 0.00 de área total, 43.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711057048
 8787711394370 ;RJ ;RIO DE JANEIRO ;GUARATIBA ;ESTRADA CABUCU DE BAIXO, N. 450, Apto 503, BL 13 ;59.072,82;125.774,00;53.04;Não;Apartamento, 0.00 de área total, 41.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711394370
 8787713172669 ;RJ ;RIO DE JANEIRO ;GUARATIBA ;ESTRADA CABUCU DE BAIXO, N. 600, Apto 405, BLOCO, 10 ;62.466,69;133.000,00;53.04;Não;Apartamento, 0.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713172669
 8787713284190 ;RJ ;RIO DE JANEIRO ;GUARATIBA ;ESTRADA CABUCU DE BAIXO, N. 600, Apto 407, BL 10 ;64.815,06;138.000,00;53.04;Não;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713284190
 8555506003526 ;RJ ;RIO DE JANEIRO ;CAMPO GRANDE ;RUA DOUTOR JUVENAL MURTINHO, N. 155, Apto 103, BL-06 LT.01 PAL-47006 ;60.118,32;128.000,00;53.04;Não;Apartamento, 0.00 de área total, 45.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555506003526
