
 Lista de Imóveis da Caixa;;Data de geração:;03/03/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8555528616040 ;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA BRAS CUBAS, N. 363, Apto 103, BLOCO 03 ;102.676,73;175.000,00;41.33;Não;Apartamento, 44.15 de área total, 44.15 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555528616040
 8444404101322 ;RJ ;RIO DE JANEIRO ;LINS DE VASCONCELOS ;RUA CABUCU, N. 92, Apto 207, ;100.084,60;170.582,05;41.33;Não;Apartamento, 40.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404101322
 1787700128137 ;RJ ;RIO DE JANEIRO ;FREGUESIA (JACAREPAGUA) ;ESTRADA DOS TEIXEIRAS, N. 80, Apto 308, BL 7 ;97.396,21;166.000,00;41.33;Não;Apartamento, 45.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700128137
 8555503756787 ;RJ ;RIO DE JANEIRO ;ENGENHO NOVO ;RUA BARAO DO BOM RETIRO, N. 1352, Apto 401 ;138.095,53;235.000,00;41.24;Sim;Apartamento, 0.00 de área total, 62.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503756787
 1444404261925 ;RJ ;RIO DE JANEIRO ;ENGENHO DE DENTRO ;RUA MAPURARI, N. 86, Apto 703, BL 02 ;128.693,29;219.000,00;41.24;Não;Apartamento, 0.00 de área total, 68.00 de área privativa, 4045.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404261925
 1444414988283 ;RJ ;RIO DE JANEIRO ;IRAJA ;RUA CANUDOS, N. 32, Apto 303, LT 01 QD 37 ;108.713,51;185.000,00;41.24;Não;Apartamento, 0.00 de área total, 70.00 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414988283
 1444407464746 ;RJ ;RIO DE JANEIRO ;CASCADURA ;RUA VALERIO, N. 118, Apto 901, ;108.896,70;185.311,75;41.24;Não;Apartamento, 0.00 de área total, 58.00 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407464746
 1787700268672 ;RJ ;RIO DE JANEIRO ;ENCANTADO ;RUA JOAQUIM MARTINS, N. 517, Apto 209, BL 01 ;111.064,07;189.000,00;41.24;Não;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.01 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700268672
 1444419858051 ;RJ ;RIO DE JANEIRO ;COLEGIO ;ESTRADA DO COLEGIO, N. 122, Apto 1202, BL 02 ;132.261,96;225.072,90;41.24;Sim;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419858051
 1787700613060 ;RJ ;RIO DE JANEIRO ;COLEGIO ;ESTRADA DO COLEGIO, N. 122, Apto 1210, BL 02 LT 02 ;135.744,97;231.000,00;41.24;Sim;Apartamento, 0.00 de área total, 53.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700613060
 8444413954189 ;RJ ;RIO DE JANEIRO ;ROCHA ;RUA DO ROCHA, N. 353, Apto 401, ;125.755,09;214.000,00;41.24;Não;Apartamento, 0.00 de área total, 59.00 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413954189
 1444410292489 ;RJ ;RIO DE JANEIRO ;TOMAS COELHO ;RUA PAULO PIRES, N. 100, Apto 203, BL 07 ;135.744,97;231.000,00;41.24;Sim;Apartamento, 0.00 de área total, 51.00 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444410292489
 1787700635888 ;RJ ;RIO DE JANEIRO ;PIEDADE ;RUA ASSIS CARNEIRO, N. 80, Apto 105, BL 04, LT 01 ;124.709,79;212.221,20;41.24;Não;Apartamento, 0.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700635888
 8555511240409 ;RJ ;RIO DE JANEIRO ;OLARIA ;RUA CONSELHEIRO PAULINO, N. 243, Apto 306, ;127.518,00;217.000,00;41.24;Não;Apartamento, 0.00 de área total, 63.00 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511240409
 1444407580002 ;RJ ;RIO DE JANEIRO ;MEIER ;RUA MARANHAO, N. 837, Apto 302, ;135.157,33;230.000,00;41.24;Não;Apartamento, 0.00 de área total, 87.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407580002
 8444409280632 ;RJ ;RIO DE JANEIRO ;HONORIO GURGEL ;ESTRADA JOAO PAULO, N. 320, Apto 302, BL 8 ;76.592,86;130.000,00;41.09;Não;Apartamento, 46.19 de área total, 46.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409280632
 8444404036547 ;RJ ;RIO DE JANEIRO ;COELHO NETO ;RUA URURAI, N. 761, Apto 202, BL G ;78.807,54;133.758,95;41.09;Não;Apartamento, 48.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404036547
 8555519191482 ;RJ ;RIO DE JANEIRO ;COSMOS ;CAMINHO DA TUTOIA, N. 290, Apto 308, BL I LT 74 ;79.538,73;135.000,00;41.09;Não;Apartamento, 46.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519191482
 8444408934892 ;RJ ;RIO DE JANEIRO ;VICENTE DE CARVALHO ;RUA AGRARIO MENEZES, N. 749-A, Apto 201, ;74.236,15;126.000,00;41.09;Não;Apartamento, 56.00 de área total, 56.00 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408934892
 1555539186281 ;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA BRAZ CUBAS, N. 435, Apto 108, BL 05 ;77.771,20;132.000,00;41.09;Não;Apartamento, 0.00 de área total, 43.38 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555539186281
 8555522872592 ;RJ ;RIO DE JANEIRO ;CAMPO GRANDE ;ESTRADA JOAO MELO, N. 485, Apto 202, BL 23 ;116.446,30;197.600,00;41.07;Não;Apartamento, 47.20 de área total, 47.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555522872592
 8555537000146 ;RJ ;RIO DE JANEIRO ;CAMPO GRANDE ;ESTRADA DO CAMPINHO, N. 885, Apto 304, BL 08 ;111.967,60;190.000,00;41.07;Não;Apartamento, 44.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537000146
 8787708913621 ;RJ ;RIO DE JANEIRO ;CAMPO GRANDE ;RUA ANTONIO CARLOS BELCHIOR, N. 270, Apto 305, BL 11 ;129.175,25;219.200,00;41.07;Não;Apartamento, 41.19 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708913621
 8787701870285 ;RJ ;RIO DE JANEIRO ;TAQUARA ;ESTRADA DOS TEIXEIRAS, N. 80, Apto 310, BL 4 ;116.858,82;198.300,00;41.07;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701870285
 8787704284697 ;RJ ;RIO DE JANEIRO ;SAMPAIO ;RUA DOIS DE MAIO, N. 413, Apto 413, BL 03 ;114.914,11;195.000,00;41.07;Não;Apartamento, 44.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704284697
 8787708925719 ;RJ ;RIO DE JANEIRO ;PIEDADE ;RUA ASSIS CARNEIRO, N. 80, Apto 109, BL 05 ;114.914,11;195.000,00;41.07;Não;Apartamento, 0.00 de área total, 44.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708925719
 8787711441620 ;RJ ;RIO DE JANEIRO ;PIEDADE ;RUA ASSIS CARNEIRO, N. 80, Apto 111, BL 05 ;120.807,15;205.000,00;41.07;Não;Apartamento, 44.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711441620
 8787712543990 ;RJ ;RIO DE JANEIRO ;MADUREIRA ;RUA MARIA LOPES, N. 655, Apto 405, BL 03 ;111.967,60;190.000,00;41.07;Não;Apartamento, 40.54 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712543990
 1444415748472 ;RJ ;RIO DE JANEIRO ;HIGIENOPOLIS ;RUA FRANCISCO MEDEIROS, N. 264, FUNDOS LT 1467 ;594.821,37;1.009.000,00;41.05;Sim;Casa, 0.00 de área total, 466.00 de área privativa, 360.00 de área do terreno,  4 qto(s), a.serv, WC, WC Emp, 2 sala(s), 1 lavabo(s), DCE, cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415748472
 8295600000039 ;RJ ;RIO DE JANEIRO ;VAZ LOBO ;RUA BEZERRA DE MENEZES, N. 152, CS 01 ;140.304,74;238.000,00;41.05;Não;Casa, 78.00 de área total, 78.00 de área privativa, 333.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8295600000039
 8444405552174 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA ARARI, N. 375, Apto 407, ;43.717,15;74.000,00;40.93;Não;Apartamento, 31.00 de área total, 31.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405552174
 8787702376969 ;RJ ;RIO DE JANEIRO ;FREG DE GUARATIBA ;RUA ODETE LARA, N. 74, Apto 305, BL5 ;93.629,95;158.000,00;40.75;Não;Apartamento, 41.00 de área total, 41.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702376969
 8787716742822 ;RJ ;RIO DE JANEIRO ;FREGUESIA SANTA CRUZ ;ESTRADA DE SANTA EUGENIA, N. 3000, Apto 501, BL 01 ;93.037,35;157.000,00;40.75;Não;Apartamento, 59.13 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716742822
 8444432952730 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA RIO REAL, N. 36, Apto 201, FUNDOS - QD 4 LT4 ;103.704,06;175.000,00;40.75;Não;Apartamento, 56.00 de área total, 52.09 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432952730
 8555514574596 ;RJ ;RIO DE JANEIRO ;BANGU ;AVENIDA BRASIL, N. 33000, Apto 405, BL 01 ;98.963,30;167.000,00;40.75;Não;Apartamento, 54.14 de área total, 54.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555514574596
 8555537978030 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA GASTONE LUCIA BELTRAO, N. 55, Apto 303, BL 01, LT 01 ;100.741,08;170.000,00;40.75;Não;Apartamento, 57.00 de área total, 56.85 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537978030
 8787706046785 ;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO GUANDU DO SENA, N. 1440, Apto 204, BL 04 ;99.819,55;168.444,92;40.75;Não;Apartamento, 66.56 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706046785
 8787708366817 ;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO GUANDU DO SENA, N. 1430, Apto 402, BLOCO 04 ;93.037,35;157.000,00;40.75;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708366817
 8787712192305 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA JOAO CANDIDO CORREA, N. 56, Apto 101, BL 02 ;108.444,81;183.000,00;40.75;Não;Apartamento, 49.32 de área total, 49.32 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712192305
 8787712871792 ;RJ ;RIO DE JANEIRO ;BANGU ;RUA JOAO CANDIDO CORREA, N. 56, Apto 302, BL 04 ;100.741,08;170.000,00;40.75;Não;Apartamento, 57.27 de área total, 57.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712871792
 8555538497516 ;RJ ;RIO DE JANEIRO ;ANCHIETA ;AVENIDA CHRISOSTOMO PIMENTEL DE OLIVEIRA, N. 477, Apto 202, BL 08 ;93.629,95;158.000,00;40.75;Não;Apartamento, 50.00 de área total, 50.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538497516
 8555539184333 ;RJ ;RIO DE JANEIRO ;ANCHIETA ;AVENIDA CHRISOSTOMO PIMENTEL DE OLIVEIRA, N. 477, Apto 506, BL 5 ;92.444,76;156.000,00;40.75;Não;Apartamento, 46.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539184333
 8787701697095 ;RJ ;RIO DE JANEIRO ;ANCHIETA ;AVENIDA CHRISOSTOMO PIMENTEL OLIVEIRA, N. 1631, Apto 203, BL02 ;103.704,06;175.000,00;40.75;Não;Apartamento, 39.00 de área total, 39.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701697095
 8787705670337 ;RJ ;RIO DE JANEIRO ;ANCHIETA ;AVENIDA CHRISOSTOMO PIMENTEL DE OLIVEIRA, N. 1689, Apto 101, BLOCO 11 ;93.037,35;157.000,00;40.75;Não;Apartamento, 40.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705670337
 8787717923324 ;RJ ;RIO DE JANEIRO ;ANCHIETA ;RUA PROJETADA DOIS, N. 285, Apto 507, BL05 ;97.778,11;165.000,00;40.75;Não;Apartamento, 40.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717923324
 8444425801153 ;RJ ;RIO DE JANEIRO ;INHAUMA ;AVENIDA ITAOCA, N. 1465, Apto 104, BLOCO 20 ;104.296,65;176.000,00;40.75;Não;Apartamento, 44.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425801153
 8555537584482 ;RJ ;RIO DE JANEIRO ;INHAUMA ;AVENIDA ITAOCA, N. 1465, Apto 504, BL 6 ;104.065,35;175.609,68;40.75;Não;Apartamento, 45.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537584482
 8555517731811 ;RJ ;RIO DE JANEIRO ;HONORIO GURGEL ;ESTRADA JOAO PAULO, N. 320, Apto 205, BL 02, LT 01 ;92.444,76;156.000,00;40.75;Não;Apartamento, 63.89 de área total, 45.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555517731811
 8555532012715 ;RJ ;RIO DE JANEIRO ;HONORIO GURGEL ;ESTRADA JOAO PAULO, N. 260, Apto 505, BL 04 ;92.444,76;156.000,00;40.75;Não;Apartamento, 45.17 de área total, 45.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555532012715
 8787703403048 ;RJ ;RIO DE JANEIRO ;GARDENIA AZUL ;AVENIDA CANAL DO ANIL, N. 1057, Apto 204, BLOCO O1 LOTE 22 QUADRA 02 ;100.741,08;170.000,00;40.75;Não;Apartamento, 44.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703403048
 8787715256088 ;RJ ;RIO DE JANEIRO ;GARDENIA AZUL ;AVENIDA DAS LAGOAS, N. 135, Apto 506, BLOCO - 7 FRAÇÃO IDEAL TERRENO 0,00272 ;100.741,08;170.000,00;40.75;Não;Apartamento, 40.00 de área total, 70.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715256088
 8787715505673 ;RJ ;RIO DE JANEIRO ;GARDENIA AZUL ;AVENIDA DAS LAGOAS, N. 135, Apto 508, BLOCO 6 ;108.444,81;183.000,00;40.75;Não;Apartamento, 40.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715505673
 8787716019497 ;RJ ;RIO DE JANEIRO ;GARDENIA AZUL ;AVENIDA DAS LAGOAS, N. 135, Apto 104, BL 08 ;103.704,06;175.000,00;40.75;Não;Apartamento, 40.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716019497
 8787716479641 ;RJ ;RIO DE JANEIRO ;GARDENIA AZUL ;AVENIDA DAS LAGOAS, N. 135, Apto 505, BL 7 LT 1 DO PAL 33374 ;105.481,84;178.000,00;40.75;Não;Apartamento, 40.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716479641
 8787716610047 ;RJ ;RIO DE JANEIRO ;GARDENIA AZUL ;AVENIDA DAS LAGOAS, N. 135, Apto 204, BLOCO 09 ;103.704,06;175.000,00;40.75;Não;Apartamento, 40.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716610047
 8787716749193 ;RJ ;RIO DE JANEIRO ;GARDENIA AZUL ;AVENIDA DAS LAGOAS, N. 135, Apto 503, BL 5 LT 1 DO PAL 33374 ;102.341,09;172.700,00;40.75;Não;Apartamento, 40.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716749193
 8787717005910 ;RJ ;RIO DE JANEIRO ;GARDENIA AZUL ;AVENIDA DAS LAGOAS, N. 135, Apto 504, BL 06 ;108.105,84;182.427,98;40.75;Não;Apartamento, 40.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717005910
 8787702087932 ;RJ ;RIO DE JANEIRO ;ENGENHO NOVO ; AVENIDA CANAL DO RIO JACARÉ, N. 206, Apto 503, BL 2, LT2, FREGUESIA DO ENGENHO NOVO ;98.963,30;167.000,00;40.75;Não;Apartamento, 44.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702087932
 8787702222287 ;RJ ;RIO DE JANEIRO ;ENGENHO NOVO ;AVENIDA ADELAIDE CHIOZZO, N. 206, Apto 402, BL 07 ;96.000,33;162.000,00;40.75;Não;Apartamento, 0.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702222287
 8787708769261 ;RJ ;RIO DE JANEIRO ;INHOAIBA ;RUA CAMPO GRANDE, N. 3740, Apto 203, BL 10 LT 02 DO PAL 49312 ;105.185,54;177.500,00;40.75;Não;Apartamento, 77.83 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708769261
 8787708974159 ;RJ ;RIO DE JANEIRO ;INHOAIBA ;RUA CAMPO GRANDE, N. 3740, Apto 104, BLOCO 12 ;98.370,70;166.000,00;40.75;Não;Apartamento, 77.83 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708974159
 8787709057010 ;RJ ;RIO DE JANEIRO ;INHOAIBA ;RUA CAMPO GRANDE, N. 3740, Apto 304, BL 05 LT 02 DO PAL 49312 ;95.407,73;161.000,00;40.75;Não;Apartamento, 77.84 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709057010
 8787710587582 ;RJ ;RIO DE JANEIRO ;INHOAIBA ;RUA CAMPO GRANDE, N. 3740, Apto 201, APTO 201 BL 20 ;101.926,27;172.000,00;40.75;Não;Apartamento, 77.83 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710587582
 8787710870292 ;RJ ;RIO DE JANEIRO ;INHOAIBA ;RUA CAMPO GRANDE, N. 3740, Apto 502, BL 22, LT 02 ;108.444,81;183.000,00;40.75;Não;Apartamento, 41.19 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710870292
